Order Number;Order Line;Outlet;Part;Creation Date;Requested Date;Shipped Date;Requested Quantity;Shipped Quantity
Order_9885;2;3;1EO65771714770T;10.11.2019 00:00;10.11.2019;10.11.2019;2;2
Order_9885;3;3;1OT15169807043H;09.11.2019 00:00;10.11.2019;10.11.2019;1;1
Order_9886;1;3;2GS55289964768T;31.10.2019 00:00;31.10.2019;31.10.2019;1;1
Order_9887;5;3;7UI86399152671N;11.11.2019 00:00;11.11.2019;11.11.2019;2;2
Order_9888;2;3;2HZ94744591219Q;13.11.2019 00:00;13.11.2019;13.11.2019;9;9
Order_9889;4;3;10GR59122083507R;09.11.2019 00:00;09.11.2019;20.11.2019;6;6
Order_9889;5;3;4GU86657726442S;12.11.2019 00:00;12.11.2019;15.11.2019;4;4
Order_9890;6;3;1ZD50994394279Q;11.11.2019 00:00;11.11.2019;11.11.2019;1;1
Order_9891;1;3;6FR95045222647O;06.11.2019 00:00;06.11.2019;07.11.2019;1;1
Order_9892;3;3;3WH74950359379X;12.11.2019 00:00;12.11.2019;18.11.2019;5;5
Order_9893;1;3;1QX64745766698B;31.10.2019 00:00;31.10.2019;07.11.2019;1;1
Order_9893;5;3;2OF56091299094N;10.11.2019 00:00;10.11.2019;17.11.2019;1;1
Order_9893;15;3;6CN16596035437P;03.11.2019 00:00;10.11.2019;10.11.2019;2;2
Order_9894;4;3;10KV67557837991N;21.11.2019 00:00;21.11.2019;30.11.2019;8;8
Order_9895;1;3;2YJ13060377870Z;17.11.2019 00:00;17.11.2019;17.11.2019;7;7
Order_9896;1;3;1ZJ54169792849I;17.11.2019 00:00;17.11.2019;21.11.2019;1;1
Order_9897;1;3;2SH47766946026S;13.11.2019 00:00;13.11.2019;13.11.2019;1;1
Order_9897;2;3;10KV67557837991N;12.11.2019 00:00;12.11.2019;12.11.2019;6;6
Order_9898;1;3;2ZF48439052925F;22.11.2019 00:00;22.11.2019;28.11.2019;5;5
Order_9899;1;3;2GS55289964768T;12.11.2019 00:00;12.11.2019;12.11.2019;0;0
Order_9900;2;3;9BB71218385038A;19.11.2019 00:00;19.11.2019;19.11.2019;3;3
Order_9901;2;3;1QQ17385595358D;25.11.2019 00:00;25.11.2019;28.11.2019;2;2
Order_9902;1;3;6HC88422774399F;25.11.2019 00:00;25.11.2019;25.11.2019;2;2
Order_9903;2;3;10KV67557837991N;18.11.2019 00:00;18.11.2019;18.11.2019;8;8
Order_9904;3;3;1KL19010952510G;16.11.2019 00:00;16.11.2019;16.11.2019;2;2
Order_9905;4;3;7UI86399152671N;13.11.2019 00:00;13.11.2019;13.11.2019;1;1
Order_9906;2;3;10AL57772903855H;18.11.2019 00:00;18.11.2019;18.11.2019;6;6
Order_9907;1;3;2YJ13060377870Z;15.11.2019 00:00;15.11.2019;15.11.2019;2;2
Order_9908;2;3;10XF27131726628N;14.11.2019 00:00;14.11.2019;14.11.2019;8;8
Order_9909;1;3;5ZQ60092724650M;27.11.2019 00:00;27.11.2019;28.11.2019;2;2
Order_9910;1;3;5YA21205584970J;26.11.2019 00:00;26.11.2019;26.11.2019;1;1
Order_9911;1;3;1QX23211496295Y;20.11.2019 00:00;20.11.2019;20.11.2019;2;2
Order_9912;3;3;8CX96145210773F;26.11.2019 00:00;26.11.2019;27.11.2019;9;9
Order_9913;2;3;10NX81171331267E;20.11.2019 00:00;20.11.2019;20.11.2019;2;2
Order_9914;16;3;1HR77474180149T;15.11.2019 00:00;15.11.2019;15.11.2019;34;34
Order_9914;17;3;1LS78852467242K;16.11.2019 00:00;16.11.2019;16.11.2019;35;35
Order_9915;4;3;1LS78852467242K;23.11.2019 00:00;23.11.2019;23.11.2019;22;22
Order_9916;4;3;7UI86399152671N;17.11.2019 00:00;17.11.2019;17.11.2019;1;1
Order_9917;3;3;1ZV68217703910Y;01.12.2019 00:00;01.12.2019;01.12.2019;2;2
Order_9918;1;3;7UI86399152671N;29.11.2019 00:00;29.11.2019;29.11.2019;1;1
Order_9919;6;3;1DX75613163835C;27.11.2019 00:00;27.11.2019;30.11.2019;1;1
Order_9919;7;3;3JS74809920912W;21.11.2019 00:00;21.11.2019;21.11.2019;1;1
Order_9920;8;3;7LM93207657323G;29.11.2019 00:00;29.11.2019;20.01.2020;32;32
Order_9921;1;3;4GJ11360888935E;01.12.2019 00:00;01.12.2019;02.12.2019;2;2
Order_9921;2;3;8RR24022655059I;24.11.2019 00:00;24.11.2019;25.11.2019;2;2
Order_9922;1;3;10SQ64244199915B;30.11.2019 00:00;30.11.2019;06.12.2019;2;2
Order_9923;7;3;7LM93207657323G;27.11.2019 00:00;27.11.2019;27.11.2019;9;9
Order_9924;1;3;9EA91056223306N;27.11.2019 00:00;27.11.2019;27.11.2019;1;1
Order_9925;1;3;9EN21705838310Q;01.12.2019 00:00;01.12.2019;01.12.2019;2;2
Order_9926;1;3;7QA26761437272M;06.12.2019 00:00;06.12.2019;08.12.2019;2;2
Order_9927;3;3;2AX84712524036K;03.12.2019 00:00;03.12.2019;03.12.2019;1;1
Order_9928;1;3;5DO92978320930S;04.12.2019 00:00;04.12.2019;04.12.2019;2;2
Order_9929;2;3;7UI86399152671N;28.11.2019 00:00;28.11.2019;28.11.2019;2;2
Order_9930;1;3;7PE23220935041B;09.12.2019 00:00;09.12.2019;10.12.2019;2;2
Order_9931;2;3;1DC49210121121D;03.12.2019 00:00;03.12.2019;03.12.2019;2;2
Order_9932;1;3;7UI86399152671N;13.12.2019 00:00;13.12.2019;18.12.2019;1;1
Order_9933;5;3;5CB50419018302U;06.12.2019 00:00;06.12.2019;07.12.2019;1;1
Order_9934;5;3;3WH74950359379X;05.12.2019 00:00;05.12.2019;05.12.2019;7;7
Order_9935;1;3;7FM33310007355F;06.12.2019 00:00;06.12.2019;10.12.2019;1;1
Order_9936;1;3;1EK39763558786L;01.12.2019 00:00;01.12.2019;11.12.2019;6;6
Order_9936;2;3;1LP84281555030A;08.12.2019 00:00;08.12.2019;12.12.2019;6;6
Order_9937;2;3;3DF63922683358Z;08.12.2019 00:00;08.12.2019;15.12.2019;1;1
Order_9938;6;3;6VX77526982609H;15.12.2019 00:00;15.12.2019;22.12.2019;2;2
Order_9939;1;3;10JF53094234333M;05.12.2019 00:00;05.12.2019;05.12.2019;1;1
Order_9940;1;3;1AO97062654447K;10.12.2019 00:00;10.12.2019;11.12.2019;2;2
Order_9941;8;3;1IT15941884721L;10.12.2019 00:00;10.12.2019;12.12.2019;0;0
Order_9942;3;3;5DO92978320930S;16.12.2019 00:00;16.12.2019;16.12.2019;2;2
Order_9943;1;3;10LZ39158065316F;13.12.2019 00:00;13.12.2019;13.12.2019;4;4
Order_9943;2;3;8MI34915551742O;10.12.2019 00:00;10.12.2019;10.12.2019;4;4
Order_9944;1;3;6NQ76136762056L;12.12.2019 00:00;12.12.2019;15.12.2019;1;1
Order_9945;3;3;10KV67557837991N;17.12.2019 00:00;17.12.2019;17.12.2019;1;1
Order_9946;2;3;10SO55529479938E;11.12.2019 00:00;11.12.2019;11.12.2019;6;6
Order_9946;3;3;5DO92978320930S;06.12.2019 00:00;06.12.2019;06.12.2019;2;2
Order_9947;1;3;5RF24927798893Y;10.12.2019 00:00;10.12.2019;11.12.2019;3;3
Order_9948;5000;3;10LT38882262598Q;17.12.2019 00:00;17.12.2019;23.12.2019;2;2
Order_9948;5001;3;10LT38882262598Q;04.12.2019 00:00;04.12.2019;10.12.2019;1;1
Order_9949;1;3;6IL49208488283O;17.12.2019 00:00;17.12.2019;17.12.2019;1;1
Order_9950;1;3;9NW96952199485Y;15.12.2019 00:00;15.12.2019;16.12.2019;2;2
Order_9951;2;3;6ES67973471990O;11.12.2019 00:00;11.12.2019;11.12.2019;0;0
Order_9952;2;3;6ES67973471990O;05.12.2019 00:00;05.12.2019;05.12.2019;2;2
Order_9953;1;3;6NM47413081457R;12.12.2019 00:00;12.12.2019;21.12.2019;2;2
Order_9954;1;3;1AO97062654447K;13.12.2019 00:00;13.12.2019;14.12.2019;1;1
Order_9955;3;3;2ZF48439052925F;09.12.2019 00:00;09.12.2019;14.12.2019;1;1
Order_9956;2;3;10KV67557837991N;14.12.2019 00:00;14.12.2019;14.12.2019;1;1
Order_9957;4;3;10JF53094234333M;01.12.2019 00:00;25.12.2019;25.12.2019;1;1
Order_9958;2;3;10TH75356617946U;23.12.2019 00:00;23.12.2019;23.12.2019;2;2
Order_9959;6;3;3PV59838098006F;18.12.2019 00:00;18.12.2019;20.12.2019;1;1
Order_9960;1;3;5KD10629758392U;18.12.2019 00:00;18.12.2019;26.12.2019;2;2
Order_9961;2;3;6AP73265137718P;18.12.2019 00:00;18.12.2019;18.12.2019;1;1
Order_9962;1;3;6AP73265137718P;14.12.2019 00:00;14.12.2019;14.12.2019;0;0
Order_9963;3;3;1YU31771581727I;18.12.2019 00:00;18.12.2019;20.12.2019;1;1
Order_9964;2;3;1KI96991272952T;23.12.2019 00:00;23.12.2019;01.01.2020;2;2
Order_9965;1;3;3IV54557371657A;23.12.2019 00:00;23.12.2019;23.12.2019;2;2
Order_9966;4;3;10KV67557837991N;13.12.2019 00:00;13.12.2019;13.12.2019;6;6
Order_9967;1;3;8AA95843257546X;14.12.2019 00:00;14.12.2019;14.12.2019;1;1
Order_9968;5;3;9EI16349626244J;12.12.2019 00:00;12.12.2019;12.12.2019;1;1
Order_9968;6;3;4OG78064693833D;26.12.2019 00:00;26.12.2019;26.12.2019;1;1
Order_9969;6;3;9SZ80577398771W;22.12.2019 00:00;22.12.2019;22.12.2019;1;1
Order_9970;1;3;10SY90189633148K;16.12.2019 00:00;16.12.2019;16.12.2019;1;1
Order_9971;1;3;2OG86503939991X;17.12.2019 00:00;17.12.2019;17.12.2019;2;2
Order_9972;2;3;10ME31481716959K;14.12.2019 00:00;14.12.2019;18.12.2019;2;2
Order_9973;4;3;1KI96991272952T;29.12.2019 00:00;29.12.2019;31.12.2019;2;2
Order_9974;1;3;7CY58593984608X;21.12.2019 00:00;21.12.2019;21.12.2019;-1;-1
Order_9975;1;3;7UI86399152671N;30.12.2019 00:00;30.12.2019;30.12.2019;2;2
Order_9976;120;3;8BG24870681571O;24.12.2019 00:00;24.12.2019;03.03.2020;9;9
Order_9976;135;3;10DG94550567453G;02.01.2020 00:00;02.01.2020;12.03.2020;4;4
Order_9976;140;3;9OG72261472422A;30.12.2019 00:00;30.12.2019;09.03.2020;10;10
Order_9976;158;3;3TG68363232409N;07.01.2020 00:00;07.01.2020;17.03.2020;1;1
Order_9976;162;3;7VH76158008268M;31.12.2019 00:00;31.12.2019;10.03.2020;11;11
Order_9976;163;3;2BE85669145389W;31.12.2019 00:00;31.12.2019;18.03.2020;7;7
Order_9976;164;3;8BR16769680300I;30.12.2019 00:00;30.12.2019;09.03.2020;2;2
Order_9976;184;3;3LM58282910469P;28.12.2019 00:00;28.12.2019;07.03.2020;5;5
Order_9977;2;3;1LK84688644615P;30.12.2019 00:00;30.12.2019;08.01.2020;21;21
Order_9978;1;3;3TV34445880972B;24.12.2019 00:00;24.12.2019;31.12.2019;2;2
Order_9979;26;3;3WS85918919112W;01.03.2017 00:00;21.02.2017;21.02.2017;1;1
Order_9979;28;3;6IC46744902093P;25.02.2017 00:00;17.02.2017;17.02.2017;2;2
Order_9980;44;3;8GJ85935494861S;17.02.2017 00:00;29.12.2016;29.12.2016;1;1
Order_9980;107;3;2DX63131168287B;19.02.2017 00:00;08.02.2017;08.02.2017;2;2
Order_9980;110;3;2FN82479509597A;03.03.2017 00:00;21.02.2017;21.02.2017;1;1
Order_9980;123;3;10VM22156522188K;19.02.2017 00:00;22.02.2017;22.02.2017;2;2
Order_9981;4;3;8ZR15034729802D;16.01.2017 00:00;16.01.2017;16.01.2017;2;2
Order_9982;10;3;5DO92978320930S;02.02.2017 00:00;02.02.2017;02.02.2017;6;6
Order_9983;4;3;9CW51180548079X;10.01.2017 00:00;10.01.2017;10.01.2017;2;2
Order_9984;2;3;3PN47687881623Z;19.03.2017 00:00;26.01.2017;26.01.2017;2;2
Order_9985;2;3;3PN47687881623Z;14.01.2017 00:00;14.01.2017;14.01.2017;2;2
Order_9986;5;3;7UI86399152671N;08.02.2017 00:00;08.02.2017;08.02.2017;2;2
Order_9987;1;3;3MX93226621813W;24.01.2017 00:00;20.01.2017;20.01.2017;2;2
Order_9987;4;3;1KL19010952510G;24.01.2017 00:00;20.01.2017;20.01.2017;1;1
Order_9988;2;3;10AM12449753115C;12.04.2017 00:00;23.01.2017;23.01.2017;0;0
Order_9988;3;3;10AM12449753115C;03.04.2017 00:00;14.01.2017;14.01.2017;1;1
Order_9989;7;3;3OB83998007479A;21.01.2017 00:00;06.01.2017;06.01.2017;11;11
Order_9990;2;3;4YB38128453650C;18.01.2017 00:00;18.01.2017;18.01.2017;1;1
Order_9990;9;3;9SU49478967435Q;15.01.2017 00:00;15.01.2017;15.01.2017;2;2
Order_9990;11;3;1ZJ54169792849I;12.01.2017 00:00;12.01.2017;12.01.2017;2;2
Order_9991;4;3;9MO91675773088E;09.02.2017 00:00;31.12.2016;31.12.2016;1;1
Order_9992;4;3;7LK73983263016O;22.01.2017 00:00;22.01.2017;22.01.2017;2;2
Order_9993;10;3;2YJ13060377870Z;19.01.2017 00:00;22.01.2017;22.01.2017;1;1
Order_9993;14;3;8YE32821942352L;17.01.2017 00:00;21.01.2017;21.01.2017;12;12
Order_9994;1;3;3MX93226621813W;16.01.2017 00:00;16.01.2017;16.01.2017;2;2
Order_9994;14;3;8YE32821942352L;16.01.2017 00:00;18.01.2017;18.01.2017;7;7
Order_9995;4;3;10SO55529479938E;10.04.2017 00:00;10.04.2017;10.04.2017;4;4
Order_9996;1;3;3MX93226621813W;11.01.2017 00:00;11.01.2017;11.01.2017;0;0
Order_9996;7;3;10YB36468431387S;09.01.2017 00:00;09.01.2017;09.01.2017;0;0
Order_9997;1;3;3MX93226621813W;03.01.2017 00:00;03.01.2017;03.01.2017;1;1
Order_9997;7;3;10YB36468431387S;06.01.2017 00:00;06.01.2017;06.01.2017;1;1
Order_9998;25;3;9PF65340228137W;09.01.2017 00:00;07.01.2017;07.01.2017;4;4
Order_9998;27;3;1WQ14414736054M;17.01.2017 00:00;15.01.2017;15.01.2017;2;2
Order_9998;31;3;2EK32102805749D;17.01.2017 00:00;15.01.2017;15.01.2017;6;6
Order_9998;35;3;6LY89510208465E;12.01.2017 00:00;10.01.2017;14.01.2017;1;1
Order_9998;38;3;6YO55928798610X;13.01.2017 00:00;11.01.2017;11.01.2017;2;2
Order_9998;40;3;3WP25169418646U;08.01.2017 00:00;08.01.2017;08.01.2017;2;2
Order_9999;5;3;7ID41351811486X;18.01.2017 00:00;16.01.2017;25.01.2017;8;8
Order_9999;12;3;6DT75807099969M;17.01.2017 00:00;16.01.2017;16.01.2017;2;2
Order_10000;10;3;10YB36468431387S;25.01.2017 00:00;10.01.2017;12.01.2017;1;1
Order_10000;11;3;10TC52557647378J;22.01.2017 00:00;07.01.2017;07.01.2017;2;2
Order_10000;23;3;8YE32821942352L;03.02.2017 00:00;03.02.2017;03.02.2017;25;25
Order_10001;13;3;9SU49478967435Q;31.01.2017 00:00;27.01.2017;01.02.2017;2;2
Order_10001;15;3;1ZJ54169792849I;05.02.2017 00:00;01.02.2017;11.02.2017;2;2
Order_10001;24;3;8YE32821942352L;05.02.2017 00:00;05.02.2017;05.02.2017;34;34
Order_10002;2;3;5CN72993651768E;03.03.2017 00:00;20.01.2017;20.01.2017;2;2
Order_10003;1;3;4NR65491251765L;12.01.2017 00:00;12.01.2017;13.01.2017;0;0
Order_10004;1;3;4WT32373742106H;19.03.2017 00:00;19.03.2017;23.03.2017;0;0
Order_10005;1;3;7KD85134404062H;25.01.2017 00:00;25.01.2017;02.02.2017;1;1
Order_10005;6;3;8YE32821942352L;17.01.2017 00:00;17.01.2017;20.01.2017;7;7
Order_10005;7;3;4NR65491251765L;21.01.2017 00:00;21.01.2017;31.01.2017;1;1
Order_10006;5;3;7LK73983263016O;03.02.2017 00:00;02.02.2017;11.02.2017;2;2
Order_10007;2;3;1KL19010952510G;24.01.2017 00:00;24.01.2017;24.01.2017;2;2
Order_10008;1;3;7LK73983263016O;02.03.2017 00:00;02.03.2017;02.03.2017;1;1
Order_10009;1;3;7UI86399152671N;26.01.2017 00:00;26.01.2017;26.01.2017;2;2
Order_10010;1;3;3MX93226621813W;06.02.2017 00:00;06.02.2017;06.02.2017;0;0
Order_10010;4;3;1KL19010952510G;09.02.2017 00:00;01.02.2017;01.02.2017;2;2
Order_10010;10;3;8XB76584829115D;29.01.2017 00:00;21.01.2017;22.01.2017;1;1
Order_10010;12;3;10TC52557647378J;26.01.2017 00:00;18.01.2017;18.01.2017;2;2
Order_10010;13;3;4DP79230565166R;05.02.2017 00:00;28.01.2017;28.01.2017;2;2
Order_10010;23;3;8YE32821942352L;02.02.2017 00:00;02.02.2017;02.02.2017;19;19
Order_10011;3;3;5DO92978320930S;05.02.2017 00:00;01.02.2017;07.02.2017;2;2
Order_10011;6;3;6NS58829051506G;13.02.2017 00:00;13.02.2017;19.02.2017;1;1
Order_10012;1;3;3PN47687881623Z;02.02.2017 00:00;02.02.2017;02.02.2017;1;1
Order_10013;5;3;1KL19010952510G;28.02.2017 00:00;01.02.2017;07.02.2017;1;1
Order_10013;9;3;3ND62561213680Z;23.02.2017 00:00;09.02.2017;09.02.2017;2;2
Order_10013;14;3;10AV66120893967D;26.02.2017 00:00;08.02.2017;08.02.2017;2;2
Order_10013;24;3;10RP50888643240K;04.03.2017 00:00;04.03.2017;04.03.2017;1;1
Order_10014;3;3;7SO71575058586N;03.03.2017 00:00;03.02.2017;05.02.2017;2;2
Order_10014;4;3;3SZ50328490955N;25.02.2017 00:00;28.01.2017;28.01.2017;1;1
Order_10014;6;3;4DP34416342510Q;28.02.2017 00:00;07.02.2017;07.02.2017;2;2
Order_10014;10;3;7LK73983263016O;26.02.2017 00:00;27.02.2017;27.02.2017;2;2
Order_10015;1;3;5XP69515458447B;12.02.2017 00:00;05.02.2017;11.02.2017;2;2
Order_10016;4;3;1KL19010952510G;10.02.2017 00:00;10.02.2017;10.02.2017;2;2
Order_10017;1;3;8AO10510438231M;08.02.2017 00:00;08.02.2017;08.02.2017;2;2
Order_10018;6;3;9SU49478967435Q;08.04.2017 00:00;08.04.2017;08.04.2017;1;1
Order_10018;7;3;1ZJ54169792849I;02.04.2017 00:00;02.04.2017;02.04.2017;1;1
Order_10018;10;3;10SO55529479938E;11.04.2017 00:00;11.04.2017;11.04.2017;4;4
Order_10019;7;3;2YJ13060377870Z;13.02.2017 00:00;13.02.2017;13.02.2017;4;4
Order_10020;1;3;10FL98950593990Z;15.02.2017 00:00;15.02.2017;25.02.2017;1;1
Order_10021;1;3;9SU49478967435Q;14.02.2017 00:00;14.02.2017;14.02.2017;2;2
Order_10021;4;3;1ZJ54169792849I;25.02.2017 00:00;22.02.2017;22.02.2017;2;2
Order_10021;5;3;7ID41351811486X;27.02.2017 00:00;24.02.2017;28.02.2017;1;1
Order_10022;4;3;1EY62731208297F;16.03.2017 00:00;13.03.2017;13.03.2017;4;4
Order_10022;8;3;4BW89335777366E;06.03.2017 00:00;03.03.2017;03.03.2017;3;3
Order_10022;9;3;10DM77417211955V;05.03.2017 00:00;02.03.2017;06.03.2017;5;5
Order_10022;12;3;6RB40064339997Y;03.03.2017 00:00;28.02.2017;06.03.2017;2;2
Order_10022;13;3;9ZO92987850825U;08.03.2017 00:00;05.03.2017;05.03.2017;1;1
Order_10022;14;3;1KL19010952510G;15.03.2017 00:00;12.03.2017;12.03.2017;2;2
Order_10022;24;3;3PN47687881623Z;05.03.2017 00:00;05.03.2017;14.03.2017;1;1
Order_10023;1;3;8YE32821942352L;27.02.2017 00:00;27.02.2017;27.02.2017;1.5;1.5
Order_10024;1;3;5XP69515458447B;02.03.2017 00:00;02.03.2017;02.03.2017;0;0
Order_10025;25;3;9SU49478967435Q;08.03.2017 00:00;07.03.2017;07.03.2017;8;8
Order_10025;28;3;8YE32821942352L;11.03.2017 00:00;11.03.2017;11.03.2017;6;6
Order_10026;1;3;5XP69515458447B;02.03.2017 00:00;02.03.2017;02.03.2017;1;1
Order_10027;3;3;1NA79155713572M;25.02.2017 00:00;25.02.2017;25.02.2017;1;1
Order_10027;5;3;4DP79230565166R;28.02.2017 00:00;28.02.2017;28.02.2017;1;1
Order_10028;9;3;8YE32821942352L;09.03.2017 00:00;12.03.2017;12.03.2017;26;26
Order_10029;1;3;1KL19010952510G;12.03.2017 00:00;12.03.2017;12.03.2017;1;1
Order_10029;9;3;8YE32821942352L;02.03.2017 00:00;03.03.2017;03.03.2017;21;21
Order_10030;3;3;7LK73983263016O;24.03.2017 00:00;08.05.2017;08.05.2017;2;2
Order_10031;1;3;9ZO92987850825U;09.03.2017 00:00;09.03.2017;09.03.2017;1;1
Order_10031;2;3;6RB40064339997Y;10.03.2017 00:00;10.03.2017;10.03.2017;2;2
Order_10032;2;3;10TM94698177754V;14.03.2017 00:00;14.03.2017;14.03.2017;1;1
Order_10032;9;3;4AP70189288972Y;22.03.2017 00:00;22.03.2017;22.03.2017;1;1
Order_10032;10;3;2RO84703877203Y;09.03.2017 00:00;10.03.2017;10.03.2017;1;1
Order_10033;12;3;9SU49478967435Q;13.03.2017 00:00;08.03.2017;08.03.2017;1;1
Order_10033;17;3;7ID41351811486X;15.03.2017 00:00;10.03.2017;10.03.2017;5;5
Order_10033;19;3;1ZJ54169792849I;23.03.2017 00:00;18.03.2017;18.03.2017;1;1
Order_10034;13;3;9DG12017945528Y;15.04.2017 00:00;28.03.2017;28.03.2017;3;3
Order_10034;24;3;6CN16596035437P;11.04.2017 00:00;24.03.2017;24.03.2017;2;2
Order_10034;29;3;1KL19010952510G;22.04.2017 00:00;04.04.2017;10.04.2017;2;2
Order_10034;34;3;2NP44441425101P;13.04.2017 00:00;21.04.2017;21.04.2017;3;3
Order_10034;37;3;6FR59671302182S;11.04.2017 00:00;19.04.2017;19.04.2017;14;14
Order_10034;40;3;1RZ24895302286J;22.04.2017 00:00;01.05.2017;01.05.2017;1;1
Order_10034;41;3;8YE32821942352L;24.04.2017 00:00;18.05.2017;27.05.2017;9;9
Order_10035;1;3;8AO10510438231M;04.03.2017 00:00;04.03.2017;04.03.2017;1;1
Order_10036;21;3;6CN16596035437P;12.03.2017 00:00;13.03.2017;13.03.2017;1;1
Order_10037;29;3;9TO80868925492Y;14.04.2017 00:00;29.03.2017;29.03.2017;2;2
Order_10037;50;3;7ZC99959796277O;01.04.2017 00:00;12.04.2017;16.04.2017;-1;-1
Order_10037;73;3;2DS35615142379C;03.04.2017 00:00;23.04.2017;23.04.2017;2;2
Order_10037;79;3;10KV67557837991N;09.04.2017 00:00;03.05.2017;03.05.2017;17;17
Order_10037;157;3;1QJ74661681415Y;08.04.2017 00:00;16.09.2017;16.09.2017;0;0
Order_10038;1;3;9EN21705838310Q;20.03.2017 00:00;20.03.2017;20.03.2017;2;2
Order_10039;5;3;8WE83858329899J;23.03.2017 00:00;22.03.2017;22.03.2017;1;1
Order_10039;12;3;3XD41021101122U;23.03.2017 00:00;23.03.2017;23.03.2017;1;1
Order_10039;17;3;8YE32821942352L;30.03.2017 00:00;30.03.2017;30.03.2017;11;11
Order_10040;6;3;1PG52613597520N;05.04.2017 00:00;26.03.2017;03.04.2017;2;2
Order_10041;3;3;6SM57125296361V;06.04.2017 00:00;19.04.2017;19.04.2017;6;6
Order_10042;7;3;3TQ88749558119M;01.04.2017 00:00;30.03.2017;30.03.2017;2;2
Order_10042;10;3;2PW62323617505I;06.04.2017 00:00;06.04.2017;06.04.2017;2;2
Order_10042;16;3;2DS35615142379C;31.03.2017 00:00;04.04.2017;04.04.2017;3;3
Order_10042;18;3;2YC26673236038B;04.04.2017 00:00;08.04.2017;16.04.2017;0.5;0.5
Order_10043;4;3;10RP50888643240K;07.04.2017 00:00;08.04.2017;08.04.2017;2;2
Order_10043;5;3;1KL19010952510G;31.03.2017 00:00;01.04.2017;01.04.2017;2;2
Order_10043;11;3;1QX23211496295Y;29.03.2017 00:00;04.04.2017;04.04.2017;2;2
Order_10044;4;3;9SU49478967435Q;03.04.2017 00:00;23.03.2017;23.03.2017;2;2
Order_10044;5;3;1ZJ54169792849I;06.04.2017 00:00;26.03.2017;26.03.2017;2;2
Order_10045;1;3;9QA73561375619Q;06.09.2017 00:00;06.09.2017;06.09.2017;1;1
Order_10046;4;3;6UT68137786640E;27.03.2017 00:00;16.04.2017;16.04.2017;2;2
Order_10046;8;3;3PN47687881623Z;28.03.2017 00:00;14.05.2017;14.05.2017;2;2
Order_10046;9;3;8ED20343440877C;02.04.2017 00:00;25.05.2017;25.05.2017;2;2
Order_10046;13;3;2JI29207884605A;26.03.2017 00:00;26.05.2017;26.05.2017;2;2
Order_10047;26;3;6UT68137786640E;09.04.2017 00:00;18.04.2017;18.04.2017;3;3
Order_10047;38;3;3PN47687881623Z;13.04.2017 00:00;19.05.2017;19.05.2017;2;2
Order_10047;62;3;4WM41002849520I;14.04.2017 00:00;08.07.2017;08.07.2017;1;1
Order_10048;3;3;10KV67557837991N;22.03.2017 00:00;22.03.2017;26.03.2017;5;5
Order_10048;15;3;10KV67557837991N;01.04.2017 00:00;02.04.2017;02.04.2017;6;6
Order_10048;18;3;10KV67557837991N;21.03.2017 00:00;22.03.2017;22.03.2017;5;5
Order_10049;2;3;1KL19010952510G;30.03.2017 00:00;26.03.2017;02.04.2017;1;1
Order_10049;13;3;8YE32821942352L;06.04.2017 00:00;07.04.2017;14.04.2017;2;2
Order_10050;28;3;6UT68137786640E;14.04.2017 00:00;23.04.2017;23.04.2017;3;3
Order_10050;41;3;3PN47687881623Z;09.04.2017 00:00;15.05.2017;16.05.2017;1;1
Order_10050;42;3;8ED20343440877C;06.04.2017 00:00;18.05.2017;18.05.2017;1;1
Order_10050;65;3;4WM41002849520I;06.04.2017 00:00;30.06.2017;04.07.2017;1;1
Order_10051;20;3;3WS85918919112W;22.04.2017 00:00;22.04.2017;22.04.2017;2;2
Order_10052;1;3;9SU49478967435Q;29.04.2017 00:00;29.04.2017;03.05.2017;2;2
Order_10053;7;3;7FB27104500509B;11.04.2017 00:00;30.04.2017;30.04.2017;3;3
Order_10053;11;3;6WC39786352832S;10.04.2017 00:00;30.04.2017;08.05.2017;2;2
Order_10053;15;3;8YE32821942352L;06.04.2017 00:00;06.05.2017;06.05.2017;18;18
Order_10054;2;3;4WT32373742106H;09.04.2017 00:00;09.04.2017;09.04.2017;2;2
Order_10055;1;3;10RP50888643240K;06.04.2017 00:00;06.04.2017;06.04.2017;1;1
Order_10055;3;3;3FQ30300839966K;10.04.2017 00:00;10.04.2017;10.04.2017;1;1
Order_10055;4;3;7KE10266759468B;05.04.2017 00:00;05.04.2017;05.04.2017;1;1
Order_10056;2;3;3XD41021101122U;18.04.2017 00:00;18.04.2017;18.04.2017;7;7
Order_10057;1;3;1KL19010952510G;16.04.2017 00:00;16.04.2017;16.04.2017;2;2
Order_10058;3;3;8YE32821942352L;18.04.2017 00:00;05.05.2017;05.05.2017;30;30
Order_10059;1;3;7NG44764769451S;07.04.2017 00:00;07.04.2017;07.04.2017;1;1
Order_10059;4;3;5FJ49905519070G;08.04.2017 00:00;06.05.2017;06.05.2017;2;2
Order_10060;6;3;8YE32821942352L;11.04.2017 00:00;11.04.2017;11.04.2017;22;22
Order_10061;7;3;2PK95084845474O;20.04.2017 00:00;20.04.2017;30.04.2017;2;2
Order_10061;8;3;3AU21029286134V;17.04.2017 00:00;17.04.2017;17.04.2017;2;2
Order_10061;13;3;7LK73983263016O;22.04.2017 00:00;22.04.2017;22.04.2017;7;7
Order_10061;16;3;1KL19010952510G;20.04.2017 00:00;20.04.2017;20.04.2017;2;2
