Part;Outlet;Inventory Qty;Costs;MOQ
8AH41089643654X;5;7;17.47;5
8AH85999262379T;5;0;5.28;10
8AK72603777054N;5;0;4.89;10
8AM40374685154C;5;0;1.14;10
8AO10510438231M;5;7;1.72;10
8AO20078989829U;5;0;4.71;10
8AS20911315742X;5;2;27.52;5
8AU39589577268W;5;0;13.29;5
8AW95063458766E;5;0;2.38;10
8AY80654049975D;5;0;2575.13;5
8BA30850011478P;5;0;130.56;5
8BD25591855407A;5;0;37.22;5
8BF27011331521E;5;0;60.54;5
8BG24130257108J;5;0;73.77;5
8BG24870681571O;5;38;0.82;100
8BG31100926411V;5;0;61.24;5
8BI98087930496P;5;4;6.12;10
8BM22197733780J;5;0;25.34;5
8BQ57211430701T;5;0;5.14;10
8BR16769680300I;5;5;11.09;5
8BS72659334632H;5;0;14.64;5
8BT33706800931U;5;2;49.93;5
8CB15484627922A;5;0;112.41;5
8CF16568178819O;5;0;87.86;5
8CJ22726613752I;5;0;13.67;5
8CK74255383240I;5;14;1.79;10
8CN76206078214V;5;11;0.55;100
8CT80125722211E;5;0;11.28;5
8CV13212740398E;5;0;4.55;10
8CX96145210773F;5;0;34.48;5
8CZ27800871983Y;5;0;18.08;5
8CZ34941618333R;5;0;6.2;10
8DA46746728540M;5;0;5.58;10
8DC72217008879K;5;0;45.26;5
8DH16223953771P;5;4;3.55;10
8DH86297460434M;5;0;6711.18;5
8DM32527972870Q;5;0;0.49;100
8DR72489589372P;5;4;1.23;10
8DT29148880507E;5;0;9.86;5
8DT91035527539F;5;0;17.25;5
8DU25965842419D;5;0;26.25;5
8DV69235771206U;5;0;263.81;5
8DX52881662318G;5;0;10.65;5
8EB96439086409J;5;0;2.79;10
8ED20343440877C;5;0;30.27;5
8ED49507803580R;5;14;6.82;10
8EH64382477574M;5;0;2.59;10
8EL55663595989L;5;0;37.09;5
8EM76232246205C;5;0;28.23;5
8EP40694202749Z;5;0;2.3;10
8EU95132524221S;5;0;63.18;5
8EV46597250051Y;5;0;24.84;5
8FB82096377941Q;5;0;0.98;10
8FB91133725320N;5;1;3.69;10
8FF53739377056O;5;0;35.27;5
8FG70474404999W;5;0;8.25;10
8FG81617082674R;5;5;2.36;10
8FI57134731044V;5;7;8.29;10
8FK85054855282B;5;0;0.22;100
8FO85012015607Q;5;2;4.76;10
8FO96345566982W;5;3;49.24;5
8FT78242860410F;5;0;371.74;5
8FT79028525747U;5;0;20.78;5
8FV17468591954Y;5;2;184.34;5
8FV24932593426I;5;3;2.23;10
8FW68476346338C;5;0;29.78;5
8FZ24379059001V;5;3;14.82;5
8FZ33259536725T;5;0;3.91;10
8GA10022138513M;5;10;4.76;10
8GD86453380932T;5;8;1.86;10
8GG52254727055C;5;4;78.74;5
8GG89488669920I;5;6;19.01;5
8GJ53096625119F;5;11;8.49;10
8GJ85935494861S;5;2;8.4;10
8GN76307442898C;5;0;1.49;10
8GN84310021510Y;5;0;4.87;10
8GO43380414965A;5;0;15.08;5
8GP89592237424K;5;0;715.17;5
8HB10273376536H;5;0;2.45;10
8HB64942546873T;5;0;0.88;10
8HE13836087699F;5;0;165.89;5
8HE18617610667Y;5;0;15.92;5
8HL42899727326S;5;4;23.31;5
8HP54326662815A;5;0;11.89;5
8HU21790684423H;5;0;69.98;5
8HV85267826023O;5;73;0.17;100
8HW78860325218A;5;5;195.22;5
8HZ23661219842A;5;16;0.76;100
8IC68903931008L;5;0;6.55;10
8IC75284250147O;5;0;1.39;10
8IG97467435720F;5;0;21.39;5
8II14234532740H;5;0;0.22;100
8IK30837280741U;5;0;0.72;100
8IL34596369174M;5;0;90.49;5
8IL85903205555M;5;0;9.63;5
8IP90775184386R;5;0;7.54;10
8IU90164364133Q;5;0;9.68;5
8IV19488379356I;5;0;34.58;5
8IV30633179319R;5;1;8.63;5
8IV85428115248W;5;6;90.41;5
8IW75862565026J;5;0;6.28;10
8JC18431664773K;5;0;14.96;5
8JG62712033602N;5;0;2.32;10
8JH28223001647X;5;0;4.19;10
8JH46095852967T;5;0;4.86;10
8JM58815278694P;5;0;0.23;100
8JN15866067410F;5;6;116.94;5
8JN23724562919O;5;11;1.75;10
8JO13469233160L;5;0;11.03;5
8JO79380369596X;5;0;5.82;10
8JR12986608175P;5;0;2.5;10
8JS21843758225K;5;5;8.5;10
8JS30309729935U;5;0;28.87;5
8JV79899254733C;5;21;0.24;100
8JV95056563039J;5;0;193;5
8JZ92932105275D;5;0;10.25;5
8KA64385296745Q;5;4;5.51;10
8KD23523839717D;5;0;176.3;5
8KI21970223903C;5;0;6.76;10
8KI99727543461R;5;0;5.3;10
8KK34373125590Y;5;0;3.49;10
8KM41991437617S;5;0;2.54;10
8KO25187220122J;5;0;20.15;5
8KS26517709314C;5;6;3.95;10
8KT95467110510G;5;0;417.3;5
8KX17241716824P;5;0;3;10
8LB64218456519W;5;0;265.33;5
8LJ55376311760J;5;0;241.96;5
8LL34174018176F;5;0;2.85;10
8LL44774653868V;5;6;55.8;5
8LP64047745668R;5;0;7.35;10
8LR34118311390J;5;0;229.13;5
8LR40911936072K;5;0;0.76;100
8LV93852420923M;5;0;2;10
8MA55034566703U;5;0;283.88;5
8MC16057311487Q;5;0;2.15;10
8MC72639234237I;5;0;513.13;5
8ME67242624468H;5;0;2.58;10
8MF90578126809Y;5;0;108.45;5
8MI34915551742O;5;6;0.33;100
8MJ80692214799U;5;0;11.69;5
8MK96066692044R;5;1;39.35;5
8ML72982873386X;5;0;213.53;5
8MS41863689939B;5;0;0.63;100
8MT85352456241Z;5;5;5.59;10
8MU16790427002W;5;0;0.62;100
8MV60320775504F;5;0;1.26;10
8MZ31472198644X;5;48;0.21;100
8NA73684964804V;5;0;1.08;10
8NB52969118234M;5;0;24.46;5
8NC33644409205M;5;1;81.78;5
8ND16862913369W;5;0;41.94;5
8NF86288999040S;5;0;65.2;5
8NG37626881958E;5;0;64.38;5
8NH30853266776T;5;4;13;5
8NL89142037521R;5;0;1.57;10
8NM59170775818Z;5;0;0.69;100
8NN48916006398D;5;0;1.28;10
8NS52125898830W;5;0;22.49;5
8NS74432833816F;5;2;16.41;5
8NT91856621539M;5;0;9.9;5
8NU72949397711I;5;0;62.93;5
8NV20714071523C;5;2;10.74;5
8NV93665124831B;5;0;2.16;10
8NW57158930954Q;5;0;12.98;5
8NY84931933084S;5;0;16.4;5
8NZ78708254310G;5;0;3.99;10
8OA45793748518T;5;2;5.67;10
8OA67686408921L;5;0;18;5
8OA95844827957A;5;0;310.09;5
8OG25034433563P;5;0;10.12;5
8OH60350167487Q;5;0;8.53;10
8OI57321912561X;5;0;8.9;10
8ON60624070423R;5;0;5.34;10
8OO21060268995F;5;0;21.42;5
8OO38441765976J;5;0;56.17;5
8OO96755415396Y;5;8;2.91;10
8OU23775045577B;5;0;0.18;100
8OW27739703686F;5;0;38.88;5
8OW74285210970A;5;0;13.41;5
8OY35632183515J;5;0;325.94;5
8PB33763774713K;5;0;5.76;10
8PB47226305724X;5;0;4.17;10
8PD88730474147V;5;0;5.04;10
8PI83339621119W;5;0;41.91;5
8PI98842647313I;5;0;1.21;10
8PJ38969460492N;5;0;1.47;10
8PJ59513461881P;5;0;3.83;10
8PK99707902022P;5;0;0.95;10
8PN18149777387C;5;0;8.03;10
8PO66644564689T;5;0;10.81;5
8PP58032976821Q;5;0;5.33;10
8PQ89367390757T;5;0;1.97;10
8PT10512629266X;5;0;24.54;5
8PT34295516171H;5;0;4.48;10
8PT52501847490M;5;0;19.19;5
8PV63511530161R;5;0;5.22;10
8PW78852457550Q;5;79;0.13;100
8QA49487153687C;5;0;515.26;5
8QB57582441590M;5;0;2.06;10
8QE75178217616X;5;0;0.74;100
8QG13256485624L;5;0;17.33;5
8QG81007624921I;5;0;24.95;5
8QI19087638812P;5;0;8.93;5
8QP20368813540P;5;0;0.64;100
8QQ16105307603X;5;0;0.67;100
8QS22391165681V;5;4;35.73;5
8QU24892916629Q;5;0;559.32;5
8QY95232237792U;5;0;16;5
8QZ96639861971E;5;0;33.54;5
8RA80870496379P;5;3;2.51;10
8RF56799670283H;5;0;13.44;5
8RG27103712697J;5;0;0.52;100
8RH81082007292G;5;0;130.38;5
8RI77828260454Q;5;0;4.76;10
8RJ49279289095V;5;0;44.67;5
8RK66902805949S;5;0;7.44;10
8RK77972574827M;5;67;0.91;100
8RK98889483604P;5;0;10.39;5
8RN89889436248X;5;0;1.39;10
8RQ65319751997X;5;5;39.28;5
8RQ79992041875G;5;0;13.55;5
8RR24022655059I;5;3;15.95;5
8RS97030062969J;5;0;28.8;5
8RT56656046317G;5;0;0.86;100
8RU37475484405T;5;0;12.02;5
8RX26895554390Q;5;4;300.57;5
8RX85342792371J;5;1;0.7;100
8RX93825241862T;5;4;7.41;10
8RY15263572899S;5;0;21.03;5
8RY82506246990S;5;20;0.04;100
8SB57799896096S;5;0;20.6;5
8SC32728358934J;5;0;63.76;5
8SD66894541709D;5;1;22.75;5
8SE41589392109E;5;0;0.93;100
8SE55600699140H;5;0;1.62;10
8SF60337873719N;5;0;100.62;5
8SG20184672640M;5;0;57.83;5
8SL81316346294V;5;5;40.73;5
8SM59345750528P;5;0;34.94;5
8SN13915618953F;5;0;250;5
8SN59269635393L;5;0;41.77;5
8SR52096525165Y;5;0;28.06;5
8SW68295274948Z;5;5;42.22;5
8SW92035786958L;5;0;0.63;100
8TE34563092549O;5;0;9.79;5
8TG23079824142K;5;4;79.73;5
8TG37456285501N;5;0;3.17;10
8TH18302537757F;5;0;22.71;5
8TI91933182898L;5;8;4.19;10
8TM86822024379Z;5;0;2.59;10
8TN31938591067U;5;2;28.79;5
8TO87426708260Y;5;6;0.96;10
8TR35748801742Z;5;0;32.08;5
8TR67736925406B;5;0;1.63;10
8TT33399211377L;5;1;385.2;5
8TV18971319332D;5;0;1.85;10
8TV93465621289R;5;0;115.14;5
8UB47052610429V;5;0;6.83;10
8UC55107433881G;5;0;174.93;5
8UD55891418964T;5;3;2.84;10
8UE26638903088J;5;0;0.28;100
8UP54663148332L;5;0;96.35;5
8US23876011140N;5;0;5.6;10
8US63421706423I;5;3;4.03;10
8US66902798484U;5;5;8.04;10
8UU15599436893P;5;0;0.19;100
8UW63424515200U;5;0;27.1;5
8UY70258985257L;5;0;1.89;10
8UY70767220106W;5;5;15.75;5
8UZ90647066085O;5;0;65.87;5
8VF84121855465L;5;0;7.9;10
8VJ49445854191M;5;0;24.17;5
8VJ67494488114D;5;0;156.97;5
8VK33300198565K;5;0;17.24;5
8VL54253347840W;5;0;120.72;5
8VT24801090603Y;5;3;254.88;5
8VT45568025709U;5;22;0.89;100
8VU21104823301E;5;0;6.58;10
8VV80520068428W;5;0;2.45;10
8WD79313473088W;5;9;3.5;10
8WE83858329899J;5;17;12.47;5
8WF44876817101M;5;64;0.79;100
8WG53396241230B;5;3;1.8;10
8WH14404046379U;5;0;45.2;5
8WJ54277734892Q;5;0;41.09;5
8WL44492593859N;5;0;5.66;10
8WM21811589946X;5;0;2.61;10
8WO15908236687D;5;0;62.41;5
8WR91235568345Q;5;0;8.83;5
8WS27172374898N;5;9;1.79;10
8WS79787178212O;5;0;10.29;5
8WT73637379731K;5;0;230.19;5
8WU42991362179A;5;0;1.56;10
8WV81451019554K;5;5;4.19;10
8WW44828135393H;5;0;5.18;10
8WW91511052540M;5;0;32.31;5
8WX90993674574U;5;0;12.19;5
8WZ75545160404C;5;0;4.83;10
8XB76584829115D;5;6;44.85;5
8XB90283414485E;5;2;4.91;10
8XK24712328965V;5;0;14.13;5
8XN29354169900G;5;0;2.46;10
8XN46715243884C;5;0;6.25;10
8XO27812393552T;5;0;4.3;10
8XT45154280825F;5;0;6.57;10
8XT91126211161D;5;0;27.4;5
8XW94040648199M;5;0;7.26;10
8XX69641362536P;5;0;0.82;100
8XX86378185845Q;5;7;1.25;10
8XY69316386502U;5;0;114.45;5
8XY77761187207V;5;0;19.48;5
8YA48239963913E;5;0;1.73;10
8YB27104137435R;5;0;2.68;10
8YE15926636364S;5;0;9.28;10
8YE32821942352L;5;2;2018.39;25
8YF15352670117O;5;0;1.57;10
8YF58613594761Q;5;0;0.65;100
8YG47192504540R;5;0;1.51;10
8YM29566350177S;5;0;13.48;5
8YN51680782312C;5;0;6.81;10
8YR53729291831B;5;0;37.14;5
8YW47915625066S;5;2;316.46;5
8ZA19601505289B;5;0;37.23;5
8ZA99115632019Z;5;3;19.28;5
8ZB79262431278O;5;0;37.22;5
8ZJ60461839188P;5;2;92.87;5
8ZK13823088801O;5;0;25.02;5
8ZK89094794664M;5;0;10.34;5
8ZL30732777840V;5;0;58.66;5
8ZM21089903314A;5;0;6.79;10
8ZR13690555713U;5;0;77.24;5
8ZR15034729802D;5;0;31.37;5
8ZU90188539126X;5;0;8.95;10
8ZV17838378270O;5;0;45.73;5
8ZW88664029133W;5;4;1.09;10
8ZW98806921762P;5;3;263.17;5
8ZZ64836704840M;5;2;46.59;5
9AA39223488064Y;5;0;10.28;5
9AA54822516006X;5;0;14.18;5
9AB24232571462C;5;0;20.95;5
9AC70961559011D;5;0;15.94;5
9AG15894910244E;5;0;109.67;5
9AG20399823497A;5;0;19.36;5
9AG56764469778L;5;0;8.79;5
9AG72182818391H;5;0;3.81;10
9AL56248871057U;5;3;8.98;10
9AM51059299557D;5;6;36.91;5
9AN70530732460Y;5;0;53.12;5
9AQ15063041283F;5;5;166.76;5
9AR39078118159B;5;0;6.69;10
9AS26676270129F;5;1;14.62;5
9AS41817242295U;5;0;8.01;10
9AS96987174106S;5;2;0.77;100
9AT57826174158F;5;5;6.38;10
9AT95800299361V;5;2;12.27;5
9AY31498573029G;5;0;16.98;5
9AY57154281948F;5;0;448.1;5
9BB57388447465E;5;0;63.62;5
9BB71218385038A;5;8;1.81;10
9BE96594916038P;5;0;0.38;100
9BF94325952763K;5;2;40.15;5
9BG82968117255K;5;3;16.37;5
9BI45708019229R;5;0;7.39;10
9BJ41280467994V;5;0;990.14;5
9BK63076032775Y;5;0;639.48;5
9BR14500697947E;5;1;0.58;100
9BR66246958359T;5;0;136.39;5
9BU67374443202T;5;0;3.12;10
9BV26890234754Y;5;0;0.12;100
9BV64650972537K;5;0;79.84;5
9CB98182544796K;5;0;12.71;5
9CC97054392395S;5;0;524.58;5
9CL70354663937H;5;0;44.1;5
9CP33203420428B;5;0;13.9;5
9CP45031323856P;5;0;553.01;5
9CQ16131712292U;5;0;14.87;5
9CW48535401570G;5;4;23.93;5
9CW51180548079X;5;6;5.98;10
9CY35772845291B;5;0;30.01;5
9CY64129995307W;5;0;143.24;5
9CY96297198955O;5;0;31.5;5
9CZ79978015461O;5;0;19.11;5
9DA88469554438D;5;0;64.7;5
9DC18551031296A;5;0;3.75;10
9DC46580785165S;5;0;4.58;10
9DD82317978673E;5;2;4.67;10
9DF50754768406Q;5;0;0.15;100
9DG12017945528Y;5;4;9.94;5
9DG23493075330F;5;0;0.88;100
9DH16841423438N;5;1;2.35;10
9DK97263394124H;5;0;4.99;10
9DL16878484686F;5;0;3.3;10
9DL87513975913U;5;0;3.4;10
9DO87250535693M;5;0;36.27;5
9DS44339337138H;5;0;41.24;5
9DT99168595481T;5;4;3.7;10
9DX49671794699E;5;0;94.93;5
9DZ56565080744X;5;0;37.01;5
9EA91056223306N;5;0;11.32;5
9EB80689002907D;5;0;23.05;5
9ED11837304901E;5;2;0.88;10
9EI13646680744C;5;0;51.72;5
9EI16349626244J;5;32;0.74;100
9EN21705838310Q;5;0;12.43;5
9EN51218519855T;5;0;1.12;10
9EO32256255385F;5;3;52.93;5
9EX64992174769I;5;1;1.25;10
9FD12978282735V;5;0;158.64;5
9FE11126866941G;5;0;102.15;5
9FE75712542994X;5;0;83.2;5
9FH25791598888D;5;0;315.71;5
9FH28585043282B;5;2;11.16;5
9FK26457691372R;5;0;3.41;10
9FK68163541224C;5;0;199.77;5
9FR41207990176R;5;0;549.57;5
9FS80387448458H;5;0;12.99;5
9FX41555768085G;5;4;24.75;5
9FX83653133782J;5;0;2001.94;5
9GF72077148291B;5;0;261.43;5
9GH88120426088Q;5;0;27.39;5
9GJ92848698907G;5;0;47.01;5
9GK13615009291F;5;3;3.34;10
9GK27790086203V;5;0;13.7;5
9GL69503195718L;5;0;9.13;10
9GL84801373863Q;5;0;8.83;10
9GM67847274051J;5;0;4.08;10
9GN90779668897O;5;85;0.29;100
9GO51948370176J;5;93;0.1;100
9GO64393999822U;5;0;61.19;5
9GO84491798730R;5;0;62.38;5
9GR66694487548E;5;0;2.19;10
9GS74208394505L;5;0;256.32;5
9GT58420380193R;5;0;15.68;5
9GT89363373678O;5;0;470;5
9GW56799654999O;5;4;809.63;5
9GX19714386839Z;5;0;17.74;5
9GX86952275736Z;5;0;0.8;100
9GX96617222062G;5;0;11.88;5
9GY18322316067H;5;0;34.98;5
9GZ24587577813I;5;2;1.25;10
9HG27553132496V;5;4;107.03;5
9HI59098807615E;5;0;4.67;10
9HI60399171655K;5;0;3.03;10
9HJ15422180417H;5;0;1.46;10
9HK10907439690H;5;0;28.67;5
9HK76957891869Y;5;0;10.03;5
9HL21239965595S;5;0;147.05;5
9HM38879650728D;5;0;73;5
9HN65250536212P;5;83;0.75;100
9HP43839551454X;5;0;8.43;5
9HQ95411432027G;5;0;3.67;10
9HU40861502180N;5;0;135.59;5
9HY88341049558N;5;0;45.22;5
9IA57296773641Z;5;2;1.88;10
9IC91039281545B;5;0;31.14;5
9ID46310053154Y;5;9;4.52;10
9IE73890175588C;5;0;9.66;10
9IF26114152005B;5;0;0.71;100
9II96814973297I;5;7;3.54;10
9IK27120460454Q;5;0;53.37;5
9IP11504432438E;5;0;20.9;5
9IP84464372895M;5;0;0.9;10
9IU60821800065P;5;1;2.78;10
9IV77925483807Z;5;0;559.45;5
9JA70621867176E;5;0;2.51;10
9JD46307626102G;5;0;4.4;10
9JD99487181108S;5;0;4.96;10
9JE75657240045B;5;0;7.49;10
9JE89663354779Y;5;4;151.14;5
9JF54356190942H;5;0;29.93;5
9JJ15991459598F;5;0;4.35;10
9JL12920182667Q;5;9;2.89;10
9JN52714691724P;5;97;0.9;100
9JO79804924958Y;5;0;10.65;5
9JR55961291754I;5;4;2.52;10
9JW26286466552X;5;0;21.67;5
9JZ32855148984I;5;0;22.73;5
9KB73508266887Q;5;0;32.72;5
9KC43979744755F;5;0;1.79;10
9KC57920252113U;5;0;0.11;100
9KD80906383146Z;5;8;6.26;10
9KE53052732141J;5;0;34.85;5
9KH22423065557S;5;7;1.74;10
9KI71002471996M;5;0;0.87;10
9KM91784002691U;5;4;9.51;5
9KP67041302651T;5;0;5.7;10
9KQ12667071723X;5;0;0.85;10
9KQ56830669959M;5;0;57.99;5
9KR85029628206F;5;0;1.43;10
9KV86609947438F;5;2;17.1;5
9KW53793924949S;5;0;17.01;5
9LG98507577781V;5;0;2.54;10
9LM42518943990L;5;0;4.01;10
9LN85064931141R;5;0;40.95;5
9LO88243938344V;5;0;2.18;10
9LR68391939151C;5;0;2.11;10
9LT11974620404B;5;0;13.17;5
9LY73184392954A;5;0;24.06;5
9MB76105660359M;5;0;27.9;5
9MF38310372355F;5;9;2.46;10
9MF61644019001B;5;4;4.45;10
9MF78119439883S;5;0;5.64;10
9MG65493105630G;5;0;24.91;5
9MH30953358871I;5;0;207.28;5
9ML73032430299S;5;0;15.84;5
9MN97802897937J;5;0;55.15;5
9MO13037000737K;5;0;38.27;5
9MO91675773088E;5;3;102.59;5
9MQ24768462526D;5;0;22;5
9MQ72699715256Q;5;0;1022.63;5
9MT95884944189G;5;0;0.52;100
9MU87398573385U;5;6;8.37;10
9MW44970770842A;5;5;2.35;10
9MX54178659963S;5;0;1.28;10
9MX58590251176L;5;0;14.3;5
9MX65875030939W;5;0;44.46;5
9MY88434232899J;5;0;0.41;100
9MY96647923114V;5;0;85.38;5
9NC71996044944L;5;0;1.72;10
9NE94786733977S;5;0;3.83;10
9NH85686094569X;5;0;2.26;10
9NI21715125029E;5;77;0.31;100
9NJ71013673635G;5;0;0.05;100
9NK48235172752U;5;0;19.56;5
9NM14034486345M;5;0;2.65;10
9NO29691280425C;5;0;4.59;10
9NP29051004539N;5;0;1.42;10
9NW96952199485Y;5;4;11.4;5
9NZ77230975658V;5;0;99.28;5
9OA58335453035B;5;3;11.76;5
9OA82857112198S;5;0;14.8;5
9OB67566764352N;5;6;6.35;10
9OG28125083998F;5;0;27.62;5
9OG72261472422A;5;85;0.37;100
9OG99042981892T;5;4;12.55;5
9OH62374992862A;5;0;16.02;5
9OJ58868410576V;5;0;9.92;5
9OW80223064379B;5;0;1.35;10
9OX77152653458U;5;0;2.2;10
9OY51632586739M;5;0;9.77;10
9OZ48240359759N;5;0;110;5
9OZ61455003779V;5;0;13.26;5
9OZ66308747672V;5;0;27;5
9PA81034644119Z;5;5;0.99;100
9PD15954915230J;5;0;384.62;5
9PD34515892213Q;5;0;9.2;5
9PD61497274358X;5;0;15.47;5
9PE32277078670V;5;0;14.16;5
9PE63400957424J;5;1;22.5;5
9PF18869168407F;5;0;0.52;100
9PF37841618743V;5;0;5.32;10
9PF65340228137W;5;0;45.47;5
9PF69991038751X;5;0;18.56;5
9PH82458017410W;5;0;21.73;5
9PI47638446511T;5;0;419.73;5
9PK41791986573M;5;0;30.94;5
9PN19296481839I;5;0;136.33;5
9PO19258933981S;5;0;47.5;5
9PP25927671851I;5;0;30.23;5
9PS48987681979J;5;0;11.8;5
9PV30456211911X;5;49;0.17;100
9PW39902957491F;5;0;3.92;10
9PW89454285380H;5;0;3.31;10
9PX21969441320Q;5;0;0.56;100
9PZ61387698803Y;5;0;13.38;5
9QA73561375619Q;5;0;3.09;10
9QC33224802119D;5;0;1.26;10
9QE10277209867J;5;0;38.8;5
9QF91357563830X;5;0;23.79;5
9QG90729483465A;5;0;0.03;100
9QH28886239243G;5;0;7.1;10
9QI50377790908F;5;0;47.14;5
9QI56525864689R;5;0;3.44;10
9QK59641019262A;5;0;11.31;5
9QS68893373638V;5;0;4.89;10
9QT75990158347K;5;0;2.01;10
9QU59769510492L;5;0;21.38;5
9QU82982712237Q;5;0;4.89;10
9QV22573791125N;5;7;2.6;10
9QW39061067248Y;5;2;170.37;5
9RA47826716943V;5;0;5.21;10
9RB63970775504T;5;0;47.23;5
9RC87161805813U;5;1;69.4;5
9RD55207469114F;5;25;3.12;10
9RE12176547794A;5;0;9.29;10
9RK63542220877Z;5;0;382.15;5
9RL73857632618S;5;0;4.45;10
9RN46262764383Y;5;0;12.54;5
9RQ12730836530A;5;3;664.95;5
9RT58858119793S;5;0;0.16;100
9RW19498940631I;5;4;2.78;10
9RW60645091503N;5;0;623.25;5
9RX68754485507W;5;3;2.92;10
9RZ35196760024Q;5;8;2.48;10
9RZ67744318429R;5;0;6.37;10
9SA74368468754Y;5;1;40.51;5
9SB93580425330Q;5;0;45.27;5
9SE74202742670H;5;0;4.3;10
9SF61826816519Q;5;4;2.72;10
9SH56658260081M;5;0;1.86;10
9SK10059729636Z;5;0;7.83;10
9SK30592460683P;5;0;5.46;10
9SM84611907493Z;5;0;6.84;10
9SP29716418527M;5;5;0;100
9SQ77044525486D;5;0;1.1;10
9SR32233950110H;5;0;18.97;5
9SS99095601715N;5;0;1.58;10
9SU49478967435Q;5;2;3.59;10
9SZ13271625296V;5;0;13.15;5
9SZ80577398771W;5;3;5.13;10
9TA46464794278R;5;0;2.8;10
9TG61719674939Y;5;0;1.34;10
9TH72586694388S;5;2;66.28;5
9TM59825927353L;5;3;79.78;5
9TO80868925492Y;5;0;3.25;10
9TW66066517060G;5;0;5.95;10
9TW77907637445M;5;3;1328.04;5
9TX40060516351G;5;9;4.12;10
9TZ23479641614Z;5;2;3.19;10
9TZ39617000900U;5;4;1.61;10
9UA22442080797E;5;4;0.9;10
9UA77086400547O;5;0;1.56;10
9UC27148133382Q;5;3;11.92;5
9UC58589202620X;5;0;320.2;5
9UD52231615714K;5;0;1.97;10
9UE20605816592V;5;0;0.42;100
9UE82817372112K;5;0;0.12;100
9UH69363033756H;5;0;92.27;5
9UI40437651943L;5;0;2.97;10
9UK30914679809E;5;0;1.54;10
9UO86594933985X;5;0;2.37;10
9UP13074697373Y;5;0;24.39;5
9UR21791095964Z;5;6;0.9;10
9US47656544609I;5;0;2.01;10
9UT23175909484Q;5;0;202.84;5
9UT71901243747N;5;0;567.12;5
9UU53476047017R;5;0;69.84;5
9UV22306887244S;5;0;38.86;5
9VA24018396047Q;5;0;6.74;10
9VA35970828516Z;5;0;27.9;5
9VC38051428214H;5;0;56.75;5
9VE56006649980Y;5;0;23.05;5
9VF75388893417K;5;7;13.88;5
9VL26418173282S;5;0;13.39;5
9VL86807697127I;5;0;116.95;5
9VN68569164776N;5;0;19.48;5
9VP54609473640A;5;0;4.95;10
9VR17298582412V;5;0;1.61;10
9VS61198047633K;5;0;30.18;5
9VT53576899358N;5;5;301.57;5
9VW71124410570I;5;0;33;5
9WC13891450846I;5;0;13.62;5
9WC81379483812B;5;0;192.78;5
9WC96902517820D;5;0;2.99;10
9WG48971760672A;5;0;14.75;5
9WG73682080384S;5;7;143.02;5
9WH51565966429B;5;1;4.38;10
9WH93844467609G;5;0;17.81;5
9WI38532377916E;5;0;14.46;5
9WI69377299120F;5;0;297.99;5
9WL45592834355L;5;0;1.05;10
9WN11189994910D;5;0;57.28;5
9WO11448177697R;5;0;35.85;5
9WO51524690737R;5;11;2.99;10
9WP26318105763N;5;0;22.72;5
9WR72980896345P;5;0;384.39;5
9WS49983140131X;5;0;83.9;5
9WT69728555555R;5;50;0.21;100
9WX47855092796F;5;0;23.81;5
9WY18617954298U;5;0;0.6;100
9XA20530151997M;5;4;35.3;5
9XB94324157201Q;5;0;34.83;5
9XC39759021539I;5;9;2.55;10
9XG24438596233G;5;0;14.28;5
9XG44706261639B;5;0;10;10
9XI88421331435S;5;12;2.84;10
9XK84287015550T;5;115;0.65;100
9XL54931183654M;5;0;2.39;10
9XN69692177254H;5;0;376.54;5
9XO18657639171F;5;0;63.46;5
9XT36029830400T;5;0;0.74;100
9XX47362046755Q;5;0;1;10
9XY64322925728B;5;0;61.15;5
9YB77735577129M;5;0;0.31;100
9YC43409672241K;5;0;17.61;5
9YJ22749025762H;5;0;0.66;100
9YK40549720141P;5;3;17.37;5
9YK57968746945K;5;1;1.05;10
9YO43433874311D;5;0;178.52;5
9YQ22293228914P;5;0;68.26;5
9YR65749851931O;5;10;4.85;10
9YU79546850011R;5;0;6.75;10
9YU92338619859D;5;2;172.03;5
9YV38585812224A;5;0;172.95;5
9YX97160866251V;5;7;7.47;10
9YZ24022888073D;5;0;1.9;10
9YZ52134618271A;5;4;8.37;10
9ZA11943366537D;5;0;12.87;5
9ZA60758961120X;5;0;12;5
9ZA97853471928O;5;3;70.03;5
9ZD93719186792J;5;2;0.54;100
9ZF33301722100R;5;0;379.5;5
9ZG72938324674F;5;7;8.34;10
9ZG80426051674H;5;0;4.74;10
9ZN19698141620P;5;0;63.16;5
9ZO92163103174P;5;4;70.45;5
9ZO92987850825U;5;5;63.17;5
9ZP25300261688M;5;5;41.21;5
9ZR17439074067V;5;0;5.15;10
9ZR29029514595C;5;2;54.82;5
9ZR34488057517P;5;0;1.87;10
9ZS38102356275T;5;0;15.21;5
9ZT74947671637O;5;2;1.54;10
9ZT99022800957X;5;0;584.48;5
9ZU88103386694F;5;0;42.66;5
9ZV16735225157I;5;0;23.27;5
9ZW54628430295V;5;0;13.45;5
10AB19558711231O;6;0;2.02;10
10AC80299606208E;6;0;9.66;5
10AF14431423444E;6;0;1;10
10AF84028259471J;6;0;32.51;5
10AG33977186962U;6;0;5.52;10
10AH19339774369W;6;0;0.45;100
10AL57772903855H;6;32;1.18;10
10AM12449753115C;6;0;86.1;5
10AM53888972858G;6;0;1.44;10
